#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0031982	Vesicle	464	3957	0.2	4.12e-20	9606.ENSP00000008938,9606.ENSP00000053867,9606.ENSP00000072644,9606.ENSP00000075120,9606.ENSP00000158762,9606.ENSP00000164139,9606.ENSP00000175091,9606.ENSP00000199447,9606.ENSP00000199764,9606.ENSP00000210444,9606.ENSP00000215838,9606.ENSP00000215909,9606.ENSP00000216336,9606.ENSP00000216392,9606.ENSP00000216416,9606.ENSP00000217426,9606.ENSP00000217961,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219345,9606.ENSP00000220166,9606.ENSP00000220772,9606.ENSP00000221130,9606.ENSP00000221419,9606.ENSP00000221515,9606.ENSP00000221957,9606.ENSP00000222008,9606.ENSP00000222256,9606.ENSP00000222812,9606.ENSP00000224784,9606.ENSP00000225235,9606.ENSP00000225275,9606.ENSP00000225964,9606.ENSP00000228740,9606.ENSP00000228825,9606.ENSP00000228938,9606.ENSP00000229795,9606.ENSP00000230085,9606.ENSP00000230990,9606.ENSP00000231061,9606.ENSP00000231751,9606.ENSP00000233202,9606.ENSP00000233809,9606.ENSP00000233997,9606.ENSP00000234347,9606.ENSP00000236671,9606.ENSP00000236826,9606.ENSP00000238508,9606.ENSP00000241453,9606.ENSP00000242465,9606.ENSP00000243077,9606.ENSP00000244137,9606.ENSP00000244336,9606.ENSP00000244751,9606.ENSP00000246792,9606.ENSP00000247665,9606.ENSP00000248437,9606.ENSP00000248975,9606.ENSP00000249356,9606.ENSP00000250495,9606.ENSP00000251413,9606.ENSP00000252483,9606.ENSP00000253496,9606.ENSP00000254301,9606.ENSP00000254322,9606.ENSP00000254722,9606.ENSP00000256637,9606.ENSP00000256644,9606.ENSP00000257264,9606.ENSP00000258341,9606.ENSP00000259396,9606.ENSP00000260118,9606.ENSP00000260356,9606.ENSP00000261267,9606.ENSP00000261349,9606.ENSP00000261479,9606.ENSP00000261623,9606.ENSP00000261733,9606.ENSP00000261811,9606.ENSP00000261921,9606.ENSP00000262407,9606.ENSP00000262424,9606.ENSP00000262626,9606.ENSP00000262865,9606.ENSP00000263233,9606.ENSP00000263268,9606.ENSP00000263368,9606.ENSP00000263593,9606.ENSP00000263735,9606.ENSP00000263867,9606.ENSP00000263934,9606.ENSP00000264400,9606.ENSP00000264832,9606.ENSP00000264908,9606.ENSP00000265062,9606.ENSP00000265073,9606.ENSP00000265113,9606.ENSP00000265316,9606.ENSP00000265462,9606.ENSP00000266041,9606.ENSP00000266671,9606.ENSP00000267328,9606.ENSP00000268150,9606.ENSP00000270586,9606.ENSP00000270625,9606.ENSP00000270776,9606.ENSP00000270792,9606.ENSP00000271638,9606.ENSP00000271651,9606.ENSP00000272217,9606.ENSP00000273550,9606.ENSP00000275428,9606.ENSP00000278671,9606.ENSP00000278865,9606.ENSP00000280097,9606.ENSP00000281031,9606.ENSP00000281243,9606.ENSP00000282397,9606.ENSP00000284292,9606.ENSP00000284818,9606.ENSP00000284981,9606.ENSP00000285735,9606.ENSP00000286371,9606.ENSP00000286657,9606.ENSP00000286713,9606.ENSP00000286918,9606.ENSP00000287143,9606.ENSP00000287713,9606.ENSP00000289004,9606.ENSP00000289316,9606.ENSP00000289902,9606.ENSP00000290691,9606.ENSP00000291495,9606.ENSP00000291565,9606.ENSP00000291568,9606.ENSP00000292432,9606.ENSP00000295633,9606.ENSP00000295640,9606.ENSP00000295666,9606.ENSP00000295927,9606.ENSP00000296028,9606.ENSP00000296125,9606.ENSP00000296370,9606.ENSP00000296435,9606.ENSP00000296522,9606.ENSP00000296545,9606.ENSP00000297258,9606.ENSP00000297290,9606.ENSP00000297293,9606.ENSP00000297435,9606.ENSP00000297785,9606.ENSP00000298573,9606.ENSP00000299663,9606.ENSP00000299665,9606.ENSP00000300026,9606.ENSP00000300900,9606.ENSP00000301671,9606.ENSP00000301939,9606.ENSP00000302037,9606.ENSP00000302621,9606.ENSP00000302783,9606.ENSP00000303208,9606.ENSP00000303373,9606.ENSP00000303830,9606.ENSP00000304376,9606.ENSP00000304891,9606.ENSP00000305255,9606.ENSP00000305260,9606.ENSP00000305647,9606.ENSP00000306866,9606.ENSP00000307722,9606.ENSP00000308236,9606.ENSP00000309124,9606.ENSP00000309141,9606.ENSP00000309794,9606.ENSP00000309953,9606.ENSP00000310406,9606.ENSP00000312002,9606.ENSP00000312134,9606.ENSP00000312946,9606.ENSP00000313391,9606.ENSP00000314606,9606.ENSP00000315130,9606.ENSP00000315654,9606.ENSP00000315731,9606.ENSP00000318646,9606.ENSP00000318697,9606.ENSP00000318916,9606.ENSP00000319713,9606.ENSP00000320130,9606.ENSP00000320171,9606.ENSP00000320291,9606.ENSP00000320295,9606.ENSP00000322323,9606.ENSP00000322832,9606.ENSP00000323435,9606.ENSP00000323856,9606.ENSP00000328023,9606.ENSP00000328359,9606.ENSP00000329757,9606.ENSP00000329920,9606.ENSP00000331368,9606.ENSP00000331831,9606.ENSP00000332049,9606.ENSP00000332194,9606.ENSP00000332646,9606.ENSP00000332900,9606.ENSP00000335153,9606.ENSP00000336666,9606.ENSP00000336762,9606.ENSP00000337060,9606.ENSP00000337572,9606.ENSP00000339157,9606.ENSP00000339328,9606.ENSP00000339467,9606.ENSP00000340736,9606.ENSP00000340989,9606.ENSP00000341051,9606.ENSP00000341289,9606.ENSP00000341680,9606.ENSP00000341885,9606.ENSP00000342026,9606.ENSP00000342082,9606.ENSP00000342481,9606.ENSP00000343818,9606.ENSP00000344155,9606.ENSP00000344829,9606.ENSP00000345023,9606.ENSP00000345344,9606.ENSP00000345361,9606.ENSP00000345656,9606.ENSP00000345773,9606.ENSP00000346032,9606.ENSP00000347942,9606.ENSP00000348170,9606.ENSP00000348602,9606.ENSP00000348849,9606.ENSP00000349436,9606.ENSP00000349446,9606.ENSP00000349687,9606.ENSP00000349970,9606.ENSP00000351589,9606.ENSP00000352071,9606.ENSP00000352288,9606.ENSP00000352627,9606.ENSP00000353393,9606.ENSP00000353915,9606.ENSP00000354532,9606.ENSP00000354772,9606.ENSP00000354995,9606.ENSP00000355011,9606.ENSP00000356030,9606.ENSP00000356070,9606.ENSP00000356198,9606.ENSP00000356218,9606.ENSP00000356465,9606.ENSP00000356540,9606.ENSP00000356574,9606.ENSP00000356905,9606.ENSP00000357425,9606.ENSP00000357564,9606.ENSP00000357704,9606.ENSP00000357709,9606.ENSP00000357721,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000358155,9606.ENSP00000358160,9606.ENSP00000358165,9606.ENSP00000358727,9606.ENSP00000358824,9606.ENSP00000359540,9606.ENSP00000359675,9606.ENSP00000359976,9606.ENSP00000360124,9606.ENSP00000360379,9606.ENSP00000360761,9606.ENSP00000360871,9606.ENSP00000361405,9606.ENSP00000361562,9606.ENSP00000361635,9606.ENSP00000361818,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000362409,9606.ENSP00000362688,9606.ENSP00000363641,9606.ENSP00000364212,9606.ENSP00000364802,9606.ENSP00000364935,9606.ENSP00000364949,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000366233,9606.ENSP00000366525,9606.ENSP00000366641,9606.ENSP00000367123,9606.ENSP00000367265,9606.ENSP00000367391,9606.ENSP00000367806,9606.ENSP00000367992,9606.ENSP00000368458,9606.ENSP00000368646,9606.ENSP00000368683,9606.ENSP00000368835,9606.ENSP00000369442,9606.ENSP00000369530,9606.ENSP00000369703,9606.ENSP00000369822,9606.ENSP00000369927,9606.ENSP00000370021,9606.ENSP00000370115,9606.ENSP00000370194,9606.ENSP00000370208,9606.ENSP00000370299,9606.ENSP00000370517,9606.ENSP00000371267,9606.ENSP00000372136,9606.ENSP00000373301,9606.ENSP00000374036,9606.ENSP00000374037,9606.ENSP00000375616,9606.ENSP00000375632,9606.ENSP00000376132,9606.ENSP00000376822,9606.ENSP00000376886,9606.ENSP00000377640,9606.ENSP00000377783,9606.ENSP00000378163,9606.ENSP00000378230,9606.ENSP00000378313,9606.ENSP00000378368,9606.ENSP00000378464,9606.ENSP00000378699,9606.ENSP00000378920,9606.ENSP00000379097,9606.ENSP00000379512,9606.ENSP00000379531,9606.ENSP00000379563,9606.ENSP00000379842,9606.ENSP00000379964,9606.ENSP00000380070,9606.ENSP00000380281,9606.ENSP00000380421,9606.ENSP00000380880,9606.ENSP00000381026,9606.ENSP00000381057,9606.ENSP00000381377,9606.ENSP00000381448,9606.ENSP00000381876,9606.ENSP00000384615,9606.ENSP00000385958,9606.ENSP00000386331,9606.ENSP00000386717,9606.ENSP00000386881,9606.ENSP00000387164,9606.ENSP00000387282,9606.ENSP00000389026,9606.ENSP00000389326,9606.ENSP00000389631,9606.ENSP00000392330,9606.ENSP00000392718,9606.ENSP00000393312,9606.ENSP00000394936,9606.ENSP00000398368,9606.ENSP00000398632,9606.ENSP00000399376,9606.ENSP00000399700,9606.ENSP00000400175,9606.ENSP00000400482,9606.ENSP00000402855,9606.ENSP00000403701,9606.ENSP00000404854,9606.ENSP00000405453,9606.ENSP00000406191,9606.ENSP00000408910,9606.ENSP00000411096,9606.ENSP00000413156,9606.ENSP00000413606,9606.ENSP00000413697,9606.ENSP00000415769,9606.ENSP00000416293,9606.ENSP00000416330,9606.ENSP00000418082,9606.ENSP00000419446,9606.ENSP00000420311,9606.ENSP00000420384,9606.ENSP00000420443,9606.ENSP00000421592,9606.ENSP00000422185,9606.ENSP00000422464,9606.ENSP00000423563,9606.ENSP00000424565,9606.ENSP00000426909,9606.ENSP00000427211,9606.ENSP00000427985,9606.ENSP00000428223,9606.ENSP00000429690,9606.ENSP00000431049,9606.ENSP00000432660,9606.ENSP00000433999,9606.ENSP00000440066,9606.ENSP00000440167,9606.ENSP00000440984,9606.ENSP00000442008,9606.ENSP00000442478,9606.ENSP00000444408,9606.ENSP00000444810,9606.ENSP00000445175,9606.ENSP00000445633,9606.ENSP00000446007,9606.ENSP00000446955,9606.ENSP00000447300,9606.ENSP00000447537,9606.ENSP00000447730,9606.ENSP00000448035,9606.ENSP00000448665,9606.ENSP00000450310,9606.ENSP00000450385,9606.ENSP00000450524,9606.ENSP00000450909,9606.ENSP00000452763,9606.ENSP00000454071,9606.ENSP00000455897,9606.ENSP00000463559,9606.ENSP00000463939,9606.ENSP00000464359,9606.ENSP00000464813,9606.ENSP00000464849,9606.ENSP00000466090,9606.ENSP00000469240,9606.ENSP00000472249,9606.ENSP00000472469,9606.ENSP00000472474,9606.ENSP00000475750,9606.ENSP00000475814,9606.ENSP00000477781,9606.ENSP00000477796,9606.ENSP00000479089,9606.ENSP00000479536,9606.ENSP00000479919,9606.ENSP00000480050,9606.ENSP00000481038,9606.ENSP00000481114,9606.ENSP00000481570,9606.ENSP00000481592,9606.ENSP00000482841,9606.ENSP00000483688,9606.ENSP00000484176,9606.ENSP00000484383,9606.ENSP00000484689,9606.ENSP00000484824,9606.ENSP00000485627,9606.ENSP00000486361,9606.ENSP00000489236,9606.ENSP00000495530,9606.ENSP00000496166,9606.ENSP00000496959,9606.ENSP00000497225,9606.ENSP00000497444,9606.ENSP00000498476,9606.ENSP00000498879,9606.ENSP00000501111,9606.ENSP00000501245	PGLYRP1,GRN,YIPF1,SLC2A3,ACAP1,PYGM,LAPTM4A,NME8,CEACAM6,NANS,TCN2,LGALS1,CTSG,PYGL,CNIH1,AHCY,STS,TIMP1,OLFM4,PLA2G15,CTSH,SFRP1,GSR,HNRNPL,RETN,PLIN3,RABAC1,RAB3A,STX1A,ACTA2,TBC1D12,MPO,COL1A1,LTA4H,ARPC3,MGP,MAPK14,SNX3,HBEGF,SPARC,LTF,SLC11A1,IGFBP2,AZU1,PRTN3,CTSD,MMP8,SERPINB10,FLT3,SRGN,LRP1,PEPD,CEACAM8,CPNE5,RRAS,PHPT1,TUBA4A,YWHAH,DNAJB9,NEDD8,TUBG1,NECTIN2,F12,LGALS3,DNAJB1,SERPINF1,SORT1,LAMTOR5,TCN1,LAMC1,ORM1,GGH,THBS1,LYZ,LRP6,PSMA6,CYBA,ALDH2,CYSTM1,LOXL1,ITGA2B,CRISPLD2,HPN,BPI,SYP,MREG,BLVRB,SIAE,EPCAM,CAPG,KIF1B,RASGEF1B,ICAM1,ANXA3,RAB7A,SUB1,SLC1A3,ABCB6,PRDX5,ITIH4,PHLDA1,RAB20,MFGE8,PSMB6,RPS11,PGD,SH3BGRL3,S100A11,CTSK,ARL8A,FTH1,GGCT,LAMTOR1,MS4A3,HNMT,NDUFC2,QDPR,FLT1,NRGN,LY96,APP,RHOC,ATP1B3,ADAMTS3,STOM,ANKRD9,PRG3,NMNAT2,HPD,H2BC5,FCER1G,RGL4,CILP2,PDXK,CSTB,HK3,FSTL1,RNPEP,IGFBP7,PTX3,PPBP,TGM4,S100P,CAMP,HPGD,IL15,FABP5,BRI3,LMTK2,DEFA4,ALDH1A1,DUSP16,CLEC4E,CLEC4D,PPIB,CA4,GHDC,TMEM256,MFF,LRG1,TRAPPC1,PCSK9,H2AC8,INSR,RAB24,ATP6V1E2,STX8,GNB2,VAMP5,GABARAP,NSG2,COMMD1,OLR1,MARCHF3,TBC1D16,EFEMP2,RIN1,HAVCR2,PRG2,STAB1,DAB2,SGSH,CLU,KCNG2,METRNL,RPS15A,TUBB6,MARCO,AGTRAP,DYNC1I1,PKM,OSBPL1A,TUBB3,FAM20C,ROGDI,SNX22,PLEC,SRPRA,DEFA3,ATP6V0C,MCEMP1,SERPINB8,GAS6,CD86,H2AC20,MFSD10,ADGRG3,HSP90AA1,AP1S1,ANG,NME1,DGKH,CPM,PLAUR,RHOG,GYG1,SFN,CLEC18B,TUBB4B,DTNBP1,RPS2,PRDX6,SLPI,ATP9A,CDK5RAP2,ABCA2,QPCT,GSTO2,CTSL,ARPC5L,VAPA,BEND7,ANXA2,RET,HP,AMPH,RPS26,ADAM15,ARG1,GM2A,ERGIC3,H2AC13,CD163,PLXNB2,H2AC17,F8,HTR4,PNP,MVB12B,ABCG1,ILF2,CD55,MAPKAPK2,CHIT1,CYB5R1,RAB32,STX11,QSOX1,VNN1,SMPDL3A,RAB13,S100A4,S100A6,S100A8,S100A12,S100A9,H2AC18,H3C10,FCGR1A,GSTO1,DNASE1L1,CREG1,GNG5,CTH,PGM1,FAM209A,AGPAT2,FCN1,MMP9,CTSA,VDAC2,SDC4,PLAU,LCN2,NIBAN2,EIF3I,TXN,CDA,HSPA1A,CLIC1,DDAH2,FLOT1,ANXA1,GABBR1,FTL,SLC2A5,SLC3A2,CKAP4,PGA4,RPS16,ESD,PCNA,PRDX4,EDN1,YPEL5,KL,ALOX15B,TUBB2A,NQO2,AKR1C3,CNTLN,SERPINB1,GMDS,RABGEF1,SHROOM2,PFKP,YWHAQ,DEFA1B,SH3BP5,RPH3A,VPS9D1,LILRB4,RPS9,MYO1B,STEAP3,NME2,RPL24,PROS1,RPL34,ABCC11,RAB3IL1,FLOT2,CPLX3,CDK1,SLC26A6,AREG,MGST1,TMC5,TSPO,SGK3,STK16,GAPDH,GPER1,IL15RA,SLC66A2,TRPM2,RNASE1,ARPIN-AP3S2,CST3,DAAM2,STON1,RPS14,MYO7A,RPL31,DYSF,CPVL,AGFG1,CRISP3,ACE2,ARPC1B,BCAP31,POTEI,FGFR1,ORM2,LIFR,CD44,PRNP,PLAC8,RHOA,CMTM3,TREML1,ARRB2,NDRG1,MSR1,TRPV4,DCTN2,ABCA13,RAB34,STXBP2,TOM1,ITIH3,SLC2A1,TGFBI,RPL37A,ADAM9,RPL23,CST7,CNIH4,ALYREF,SORCS2,PDGFC,MACROH2A1,CDHR2,RACK1,APBB2,DPYSL2,RPL26L1,ATP6V0E1,GSTK1,CFL1,RNH1,JCHAIN,RAB19,AP3B2,KIFC3,STOML1,SLC1A5,FKBP5,LDHA,H2BC8,VIM,MYL6,RAB3IP,BLOC1S1,CD63,NACA,DDIT3,GPR84,MYL6B,MAP1LC3B2,SLIRP,RPL28,LDLR,MRC1,MYL12B,ARHGDIA,MYL12A,RPL27,CAPNS1,ELANE,CHMP2A,GMFG,RPS28,IL4I1,HEBP2,H2AC19,TPT1,GCH1,OSCAR,CD177,SH3GLB1,SYN2,CYFIP1,FOLR3,TNFAIP3,SMIM22,CRABP2,PSMB3,CLEC18A,TARM1,IFITM2,MUC1,WASHC1,DBI,H4C8,ENO1,ALDOA,ITGAM,PCMT1,LRPAP1,MAP1LC3B,CD59,CEL,CD1D
GO:0070062	Extracellular exosome	289	2096	0.27	1.62e-19	9606.ENSP00000008938,9606.ENSP00000053867,9606.ENSP00000075120,9606.ENSP00000164139,9606.ENSP00000210444,9606.ENSP00000215909,9606.ENSP00000216336,9606.ENSP00000216392,9606.ENSP00000217426,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219345,9606.ENSP00000220166,9606.ENSP00000220772,9606.ENSP00000221130,9606.ENSP00000221419,9606.ENSP00000221515,9606.ENSP00000224784,9606.ENSP00000225275,9606.ENSP00000228740,9606.ENSP00000228825,9606.ENSP00000228938,9606.ENSP00000230085,9606.ENSP00000231751,9606.ENSP00000233809,9606.ENSP00000233997,9606.ENSP00000234347,9606.ENSP00000236671,9606.ENSP00000244137,9606.ENSP00000244336,9606.ENSP00000244751,9606.ENSP00000246792,9606.ENSP00000247665,9606.ENSP00000248437,9606.ENSP00000248975,9606.ENSP00000249356,9606.ENSP00000250495,9606.ENSP00000252483,9606.ENSP00000253496,9606.ENSP00000254301,9606.ENSP00000254322,9606.ENSP00000254722,9606.ENSP00000258341,9606.ENSP00000259396,9606.ENSP00000260118,9606.ENSP00000260356,9606.ENSP00000261267,9606.ENSP00000261479,9606.ENSP00000261733,9606.ENSP00000261811,9606.ENSP00000262407,9606.ENSP00000262424,9606.ENSP00000262626,9606.ENSP00000262865,9606.ENSP00000263368,9606.ENSP00000263593,9606.ENSP00000263735,9606.ENSP00000263867,9606.ENSP00000264832,9606.ENSP00000264908,9606.ENSP00000265062,9606.ENSP00000265073,9606.ENSP00000265316,9606.ENSP00000265462,9606.ENSP00000266041,9606.ENSP00000268150,9606.ENSP00000270586,9606.ENSP00000270625,9606.ENSP00000270776,9606.ENSP00000270792,9606.ENSP00000271638,9606.ENSP00000272217,9606.ENSP00000273550,9606.ENSP00000275428,9606.ENSP00000278671,9606.ENSP00000280097,9606.ENSP00000281243,9606.ENSP00000284981,9606.ENSP00000285735,9606.ENSP00000286371,9606.ENSP00000286657,9606.ENSP00000286713,9606.ENSP00000289004,9606.ENSP00000289316,9606.ENSP00000291495,9606.ENSP00000291565,9606.ENSP00000291568,9606.ENSP00000295633,9606.ENSP00000295640,9606.ENSP00000295666,9606.ENSP00000296125,9606.ENSP00000296370,9606.ENSP00000296435,9606.ENSP00000296522,9606.ENSP00000297258,9606.ENSP00000297785,9606.ENSP00000300026,9606.ENSP00000300900,9606.ENSP00000301939,9606.ENSP00000302621,9606.ENSP00000303373,9606.ENSP00000303830,9606.ENSP00000305260,9606.ENSP00000305647,9606.ENSP00000309953,9606.ENSP00000312134,9606.ENSP00000314606,9606.ENSP00000315130,9606.ENSP00000315654,9606.ENSP00000315731,9606.ENSP00000318646,9606.ENSP00000318697,9606.ENSP00000320171,9606.ENSP00000320291,9606.ENSP00000320295,9606.ENSP00000322323,9606.ENSP00000323856,9606.ENSP00000328023,9606.ENSP00000328359,9606.ENSP00000329757,9606.ENSP00000331368,9606.ENSP00000331831,9606.ENSP00000332049,9606.ENSP00000332194,9606.ENSP00000335153,9606.ENSP00000337060,9606.ENSP00000339157,9606.ENSP00000339467,9606.ENSP00000340989,9606.ENSP00000341289,9606.ENSP00000341885,9606.ENSP00000342026,9606.ENSP00000342082,9606.ENSP00000343818,9606.ENSP00000344829,9606.ENSP00000345023,9606.ENSP00000345344,9606.ENSP00000345361,9606.ENSP00000345773,9606.ENSP00000346032,9606.ENSP00000348170,9606.ENSP00000348849,9606.ENSP00000349436,9606.ENSP00000349687,9606.ENSP00000351589,9606.ENSP00000352288,9606.ENSP00000352627,9606.ENSP00000354532,9606.ENSP00000354772,9606.ENSP00000356030,9606.ENSP00000356070,9606.ENSP00000356218,9606.ENSP00000356574,9606.ENSP00000357425,9606.ENSP00000357564,9606.ENSP00000357704,9606.ENSP00000357709,9606.ENSP00000357721,9606.ENSP00000357727,9606.ENSP00000358155,9606.ENSP00000358160,9606.ENSP00000358727,9606.ENSP00000359540,9606.ENSP00000359675,9606.ENSP00000359976,9606.ENSP00000360124,9606.ENSP00000360379,9606.ENSP00000361405,9606.ENSP00000361562,9606.ENSP00000361818,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000362409,9606.ENSP00000362688,9606.ENSP00000363641,9606.ENSP00000364802,9606.ENSP00000364935,9606.ENSP00000364949,9606.ENSP00000365569,9606.ENSP00000366109,9606.ENSP00000366525,9606.ENSP00000366641,9606.ENSP00000367123,9606.ENSP00000367265,9606.ENSP00000367391,9606.ENSP00000367806,9606.ENSP00000367992,9606.ENSP00000368458,9606.ENSP00000368646,9606.ENSP00000369442,9606.ENSP00000369530,9606.ENSP00000369703,9606.ENSP00000369822,9606.ENSP00000369927,9606.ENSP00000370021,9606.ENSP00000370115,9606.ENSP00000370194,9606.ENSP00000370299,9606.ENSP00000370517,9606.ENSP00000371267,9606.ENSP00000372136,9606.ENSP00000375616,9606.ENSP00000375632,9606.ENSP00000376132,9606.ENSP00000376886,9606.ENSP00000377640,9606.ENSP00000377783,9606.ENSP00000378163,9606.ENSP00000378230,9606.ENSP00000378368,9606.ENSP00000378699,9606.ENSP00000379531,9606.ENSP00000379563,9606.ENSP00000380070,9606.ENSP00000381057,9606.ENSP00000381448,9606.ENSP00000381876,9606.ENSP00000385958,9606.ENSP00000386717,9606.ENSP00000386881,9606.ENSP00000387164,9606.ENSP00000389326,9606.ENSP00000389631,9606.ENSP00000392718,9606.ENSP00000394936,9606.ENSP00000398368,9606.ENSP00000398632,9606.ENSP00000399376,9606.ENSP00000400175,9606.ENSP00000404854,9606.ENSP00000408910,9606.ENSP00000413156,9606.ENSP00000413606,9606.ENSP00000413697,9606.ENSP00000415769,9606.ENSP00000416293,9606.ENSP00000416330,9606.ENSP00000418082,9606.ENSP00000419446,9606.ENSP00000420311,9606.ENSP00000421592,9606.ENSP00000422464,9606.ENSP00000423563,9606.ENSP00000424565,9606.ENSP00000426909,9606.ENSP00000427985,9606.ENSP00000428223,9606.ENSP00000431049,9606.ENSP00000432660,9606.ENSP00000433999,9606.ENSP00000440066,9606.ENSP00000440167,9606.ENSP00000442008,9606.ENSP00000444408,9606.ENSP00000444810,9606.ENSP00000445175,9606.ENSP00000445633,9606.ENSP00000446007,9606.ENSP00000446955,9606.ENSP00000447730,9606.ENSP00000448035,9606.ENSP00000450385,9606.ENSP00000452763,9606.ENSP00000463559,9606.ENSP00000463939,9606.ENSP00000464359,9606.ENSP00000464813,9606.ENSP00000464849,9606.ENSP00000466090,9606.ENSP00000469240,9606.ENSP00000472469,9606.ENSP00000475750,9606.ENSP00000475814,9606.ENSP00000477781,9606.ENSP00000479089,9606.ENSP00000479536,9606.ENSP00000481038,9606.ENSP00000481570,9606.ENSP00000482841,9606.ENSP00000483688,9606.ENSP00000484824,9606.ENSP00000486361,9606.ENSP00000489236,9606.ENSP00000495530,9606.ENSP00000496166,9606.ENSP00000496959,9606.ENSP00000497225,9606.ENSP00000498879,9606.ENSP00000501111	PGLYRP1,GRN,SLC2A3,PYGM,NANS,LGALS1,CTSG,PYGL,AHCY,TIMP1,OLFM4,PLA2G15,CTSH,SFRP1,GSR,HNRNPL,RETN,ACTA2,MPO,LTA4H,ARPC3,MGP,SNX3,LTF,IGFBP2,AZU1,PRTN3,CTSD,PEPD,CEACAM8,CPNE5,RRAS,PHPT1,TUBA4A,YWHAH,DNAJB9,NEDD8,NECTIN2,F12,LGALS3,DNAJB1,SERPINF1,LAMC1,ORM1,GGH,THBS1,LYZ,PSMA6,ALDH2,CYSTM1,ITGA2B,CRISPLD2,HPN,BPI,BLVRB,SIAE,EPCAM,CAPG,ICAM1,ANXA3,RAB7A,SUB1,ABCB6,PRDX5,ITIH4,MFGE8,PSMB6,RPS11,PGD,SH3BGRL3,S100A11,ARL8A,FTH1,GGCT,LAMTOR1,HNMT,QDPR,APP,RHOC,ATP1B3,ADAMTS3,STOM,HPD,H2BC5,CILP2,PDXK,CSTB,FSTL1,RNPEP,IGFBP7,TGM4,S100P,CAMP,HPGD,FABP5,ALDH1A1,PPIB,CA4,TMEM256,LRG1,H2AC8,INSR,GNB2,VAMP5,EFEMP2,PRG2,SGSH,CLU,KCNG2,METRNL,RPS15A,TUBB6,PKM,OSBPL1A,TUBB3,FAM20C,PLEC,SRPRA,DEFA3,ATP6V0C,SERPINB8,GAS6,CD86,H2AC20,HSP90AA1,NME1,CPM,RHOG,SFN,TUBB4B,RPS2,PRDX6,SLPI,CDK5RAP2,QPCT,GSTO2,CTSL,ARPC5L,BEND7,ANXA2,HP,RPS26,ADAM15,GM2A,H2AC13,PLXNB2,H2AC17,PNP,MVB12B,CD55,MAPKAPK2,CYB5R1,QSOX1,SMPDL3A,RAB13,S100A4,S100A6,S100A8,S100A9,H2AC18,H3C10,GSTO1,CREG1,GNG5,CTH,PGM1,FAM209A,MMP9,CTSA,SDC4,PLAU,LCN2,NIBAN2,EIF3I,TXN,HSPA1A,CLIC1,DDAH2,FLOT1,ANXA1,FTL,SLC2A5,SLC3A2,CKAP4,PGA4,RPS16,ESD,PCNA,PRDX4,KL,ALOX15B,TUBB2A,NQO2,AKR1C3,CNTLN,SERPINB1,GMDS,SHROOM2,PFKP,YWHAQ,DEFA1B,LILRB4,RPS9,MYO1B,NME2,RPL24,PROS1,RPL34,ABCC11,FLOT2,CDK1,TMC5,TSPO,GAPDH,RNASE1,CST3,DAAM2,RPS14,RPL31,DYSF,CPVL,ACE2,ARPC1B,POTEI,ORM2,LIFR,CD44,PRNP,RHOA,NDRG1,DCTN2,RAB34,STXBP2,TOM1,ITIH3,SLC2A1,TGFBI,RPL37A,ADAM9,RPL23,ALYREF,PDGFC,MACROH2A1,CDHR2,RACK1,DPYSL2,RPL26L1,GSTK1,CFL1,RNH1,JCHAIN,RAB19,KIFC3,SLC1A5,FKBP5,LDHA,H2BC8,VIM,MYL6,CD63,NACA,MYL6B,RPL28,MYL12B,ARHGDIA,MYL12A,RPL27,CAPNS1,ELANE,CHMP2A,RPS28,HEBP2,H2AC19,TPT1,OSCAR,CD177,CYFIP1,TNFAIP3,CRABP2,PSMB3,MUC1,DBI,H4C8,ENO1,ALDOA,ITGAM,PCMT1,CD59,CEL
